Date,High,Low,Open,Close,Volume,Adj Close
2018-01-02,3.940000057220459,3.7699999809265137,3.8399999141693115,3.8499999046325684,798519102.0,3.501856803894043
2018-01-03,3.9000000953674316,3.8299999237060547,3.8299999237060547,3.880000114440918,307349820.0,3.529144048690796
2018-01-04,3.9100000858306885,3.8499999046325684,3.880000114440918,3.869999885559082,315142711.0,3.520048141479492
2018-01-05,3.9000000953674316,3.8499999046325684,3.869999885559082,3.869999885559082,245416444.0,3.520048141479492
2018-01-08,3.890000104904175,3.8399999141693115,3.880000114440918,3.859999895095825,232632304.0,3.5109524726867676
2018-01-09,3.880000114440918,3.819999933242798,3.8499999046325684,3.8299999237060547,252669509.0,3.4836654663085938
2018-01-10,3.9200000762939453,3.809999942779541,3.819999933242798,3.9100000858306885,419277096.0,3.556431293487549
2018-01-11,4.0,3.9000000953674316,3.9100000858306885,3.990000009536743,400649025.0,3.629197120666504
2018-01-12,4.039999961853027,3.990000009536743,4.0,4.010000228881836,345296151.0,3.6473886966705322
2018-01-15,4.170000076293945,4.010000228881836,4.019999980926514,4.119999885559082,551516422.0,3.747441530227661
2018-01-16,4.179999828338623,4.050000190734863,4.110000133514404,4.150000095367432,842961967.0,3.774728775024414
2018-01-17,4.320000171661377,4.139999866485596,4.150000095367432,4.21999979019165,854712838.0,3.8383986949920654
2018-01-18,4.389999866485596,4.260000228881836,4.269999980926514,4.369999885559082,807656817.0,3.97483491897583
2018-01-19,4.480000019073486,4.349999904632568,4.420000076293945,4.46999979019165,605978854.0,4.065792083740234
2018-01-22,4.53000020980835,4.340000152587891,4.440000057220459,4.360000133514404,801325467.0,3.9657390117645264
2018-01-23,4.519999980926514,4.329999923706055,4.369999885559082,4.480000019073486,1634806191.0,4.074887752532959
2018-01-24,4.679999828338623,4.480000019073486,4.539999961853027,4.53000020980835,1209899069.0,4.12036657333374
2018-01-25,4.579999923706055,4.420000076293945,4.519999980926514,4.539999961853027,743198079.0,4.129462242126465
2018-01-26,4.639999866485596,4.420000076293945,4.519999980926514,4.480000019073486,1872299833.0,4.074887752532959
2018-01-29,4.610000133514404,4.460000038146973,4.510000228881836,4.510000228881836,927279362.0,4.102175235748291
2018-01-30,4.519999980926514,4.409999847412109,4.510000228881836,4.420000076293945,541575208.0,4.020313739776611
2018-01-31,4.46999979019165,4.380000114440918,4.409999847412109,4.460000038146973,501671611.0,4.05669641494751
2018-02-01,4.539999961853027,4.429999828338623,4.449999809265137,4.510000228881836,723162950.0,4.102175235748291
2018-02-02,4.510000228881836,4.409999847412109,4.480000019073486,4.510000228881836,489790553.0,4.102175235748291
2018-02-05,4.760000228881836,4.440000057220459,4.460000038146973,4.75,988659824.0,4.320472717285156
2018-02-06,4.739999771118164,4.590000152587891,4.650000095367432,4.710000038146973,1094262169.0,4.2840895652771
2018-02-07,4.820000171661377,4.409999847412109,4.699999809265137,4.460000038146973,1121848552.0,4.05669641494751
2018-02-08,4.460000038146973,4.170000076293945,4.429999828338623,4.309999942779541,949595158.0,3.920260190963745
2018-02-09,4.230000019073486,4.0,4.170000076293945,4.159999847412109,1043073097.0,3.7838244438171387
2018-02-12,4.159999847412109,4.050000190734863,4.139999866485596,4.090000152587891,568372852.0,3.7201545238494873
2018-02-13,4.25,4.110000133514404,4.130000114440918,4.150000095367432,643302114.0,3.774728775024414
2018-02-14,4.190000057220459,4.099999904632568,4.150000095367432,4.159999847412109,263621773.0,3.7838244438171387
2018-02-22,4.320000171661377,4.25,4.269999980926514,4.309999942779541,538001201.0,3.920260190963745
2018-02-23,4.349999904632568,4.269999980926514,4.309999942779541,4.340000152587891,336781464.0,3.947547674179077
2018-02-26,4.420000076293945,4.260000228881836,4.369999885559082,4.320000171661377,678188769.0,3.929356575012207
2018-02-27,4.320000171661377,4.170000076293945,4.309999942779541,4.199999809265137,637944839.0,3.820207357406616
2018-02-28,4.170000076293945,4.099999904632568,4.139999866485596,4.130000114440918,398306847.0,3.756537437438965
2018-03-01,4.170000076293945,4.079999923706055,4.099999904632568,4.130000114440918,341324990.0,3.756537437438965
2018-03-02,4.139999866485596,4.070000171661377,4.090000152587891,4.110000133514404,282575780.0,3.7383460998535156
2018-03-05,4.130000114440918,4.039999961853027,4.099999904632568,4.070000171661377,382280471.0,3.701963186264038
2018-03-06,4.099999904632568,4.0,4.099999904632568,4.039999961853027,1074824873.0,3.674675703048706
2018-03-07,4.110000133514404,4.039999961853027,4.059999942779541,4.050000190734863,606135909.0,3.6837716102600098
2018-03-08,4.059999942779541,4.0,4.039999961853027,4.019999980926514,514695212.0,3.656484365463257
2018-03-09,4.050000190734863,3.990000009536743,4.03000020980835,4.019999980926514,380517393.0,3.656484365463257
2018-03-12,4.059999942779541,4.010000228881836,4.039999961853027,4.03000020980835,641826057.0,3.6655800342559814
2018-03-13,4.170000076293945,4.070000171661377,4.079999923706055,4.130000114440918,1035192962.0,3.756537437438965
2018-03-14,4.119999885559082,4.070000171661377,4.119999885559082,4.090000152587891,398079971.0,3.7201545238494873
2018-03-15,4.139999866485596,4.070000171661377,4.070000171661377,4.130000114440918,385821742.0,3.756537437438965
2018-03-16,4.130000114440918,4.059999942779541,4.119999885559082,4.070000171661377,355618753.0,3.701963186264038
2018-03-19,4.079999923706055,4.03000020980835,4.059999942779541,4.079999923706055,283758637.0,3.7110583782196045
2018-03-20,4.110000133514404,4.050000190734863,4.050000190734863,4.099999904632568,309835597.0,3.729249954223633
2018-03-21,4.139999866485596,4.090000152587891,4.099999904632568,4.099999904632568,429239931.0,3.729249954223633
2018-03-22,4.110000133514404,4.019999980926514,4.110000133514404,4.059999942779541,418370567.0,3.6928672790527344
2018-03-23,3.9800000190734863,3.9100000858306885,3.9700000286102295,3.950000047683716,743976979.0,3.5928142070770264
2018-03-26,3.950000047683716,3.7899999618530273,3.930000066757202,3.819999933242798,633863321.0,3.47456955909729
2018-03-27,3.890000104904175,3.799999952316284,3.869999885559082,3.8399999141693115,498773221.0,3.4927608966827393
2018-03-28,3.9100000858306885,3.809999942779541,3.809999942779541,3.859999895095825,486014334.0,3.5109524726867676
2018-03-29,3.990000009536743,3.819999933242798,3.8499999046325684,3.9600000381469727,500473017.0,3.601909875869751
2018-03-30,3.9800000190734863,3.9000000953674316,3.950000047683716,3.9100000858306885,296604016.0,3.556431293487549
