Date,High,Low,Open,Close,Volume,Adj Close
2018-01-02,1.8600000143051147,1.75,1.75,1.8600000143051147,20700,1.8600000143051147
2018-01-03,1.9199999570846558,1.8700000047683716,1.899999976158142,1.899999976158142,13600,1.899999976158142
2018-01-04,2.180000066757202,1.899999976158142,1.9600000381469727,2.009999990463257,253700,2.009999990463257
2018-01-05,2.380000114440918,2.0,2.1600000858306885,2.109999895095825,815900,2.109999895095825
2018-01-08,2.2100000381469727,1.9600000381469727,2.2100000381469727,1.9900000095367432,109400,1.9900000095367432
2018-01-09,2.0299999713897705,1.8200000524520874,2.0199999809265137,1.909999966621399,82500,1.909999966621399
2018-01-10,2.0,1.909999966621399,1.9199999570846558,1.9500000476837158,17300,1.9500000476837158
2018-01-11,2.0799999237060547,1.8799999952316284,1.909999966621399,1.9600000381469727,64600,1.9600000381469727
2018-01-12,2.319999933242798,2.0,2.119999885559082,2.0199999809265137,539000,2.0199999809265137
2018-01-16,2.0899999141693115,1.9800000190734863,2.0,2.0,77200,2.0
2018-01-17,2.200000047683716,2.009999990463257,2.0199999809265137,2.049999952316284,99300,2.049999952316284
2018-01-18,2.0999999046325684,2.009999990463257,2.069999933242798,2.049999952316284,24800,2.049999952316284
2018-01-19,2.25,2.009999990463257,2.049999952316284,2.0399999618530273,108900,2.0399999618530273
2018-01-22,2.2100000381469727,2.0199999809265137,2.1500000953674316,2.140000104904175,37800,2.140000104904175
2018-01-23,2.1700000762939453,2.069999933242798,2.140000104904175,2.140000104904175,30500,2.140000104904175
2018-01-24,2.240000009536743,2.109999895095825,2.1600000858306885,2.1600000858306885,46900,2.1600000858306885
2018-01-25,2.559999942779541,2.130000114440918,2.25,2.450000047683716,666000,2.450000047683716
2018-01-26,5.96999979019165,2.569999933242798,2.5999999046325684,3.319999933242798,17031300,3.319999933242798
2018-01-29,3.440000057220459,2.700000047683716,3.0,2.75,635900,2.75
2018-01-30,3.0999999046325684,2.450000047683716,2.740000009536743,3.0,727200,3.0
2018-01-31,4.199999809265137,2.75,3.109999895095825,2.9000000953674316,4972100,2.9000000953674316
2018-02-01,3.9200000762939453,2.940000057220459,3.0,3.5999999046325684,6242700,3.5999999046325684
2018-02-02,4.730000019073486,3.559999942779541,3.619999885559082,4.079999923706055,13223800,4.079999923706055
2018-02-05,4.449999809265137,3.549999952316284,3.799999952316284,3.569999933242798,2419500,3.569999933242798
2018-02-06,3.819999933242798,3.1500000953674316,3.5,3.359999895095825,698500,3.359999895095825
2018-02-07,4.320000171661377,3.5199999809265137,3.5199999809265137,4.260000228881836,2237300,4.260000228881836
2018-02-08,4.889999866485596,3.7300000190734863,4.619999885559082,4.28000020980835,1720100,4.28000020980835
2018-02-09,4.809999942779541,4.199999809265137,4.300000190734863,4.670000076293945,1742400,4.670000076293945
2018-02-12,5.019999980926514,4.329999923706055,5.0,4.610000133514404,714500,4.610000133514404
2018-02-13,4.650000095367432,4.369999885559082,4.650000095367432,4.489999771118164,299000,4.489999771118164
2018-02-14,4.920000076293945,4.429999828338623,4.690000057220459,4.650000095367432,874200,4.650000095367432
2018-02-15,4.650000095367432,4.0,4.590000152587891,4.070000171661377,453500,4.070000171661377
2018-02-16,4.150000095367432,3.759999990463257,4.150000095367432,3.859999895095825,262800,3.859999895095825
2018-02-20,3.859999895095825,3.359999895095825,3.8499999046325684,3.359999895095825,399500,3.359999895095825
2018-02-21,3.7699999809265137,3.4100000858306885,3.5199999809265137,3.450000047683716,462100,3.450000047683716
2018-02-22,3.490000009536743,3.25,3.380000114440918,3.3499999046325684,233300,3.3499999046325684
2018-02-23,3.4600000381469727,3.0999999046325684,3.430000066757202,3.380000114440918,163900,3.380000114440918
2018-02-26,3.490000009536743,3.369999885559082,3.490000009536743,3.390000104904175,109000,3.390000104904175
